57,32,0,0,0,31,57,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
57,32,0,0,0,31,32,0,0,3,3,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,
57,32,0,0,0,31,32,0,0,4,3,0,0,0,22,0,0,0,0,0,22,0,0,0,33,34,22,5,6,7,33,34,22,0,0,0,0,0,
57,32,130,15,16,31,32,15,16,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,49,19,20,21,47,48,49,0,0,0,0,0,
57,32,130,15,16,31,32,15,15,16,17,0,0,0,0,0,0,0,0,0,0,0,59,75,5,6,7,33,34,35,5,6,7,0,0,0,0,0,
57,32,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,19,20,21,47,48,49,19,20,21,0,0,0,0,0,
57,32,0,0,0,31,32,0,0,0,0,0,0,0,0,59,2,2,2,2,2,2,57,57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
57,32,0,0,0,31,32,0,0,0,0,0,0,0,59,57,57,57,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,57,57,57,
57,32,0,0,0,31,32,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,60,0,0,62,0,0,0,0,31,57,57,
57,32,0,0,0,31,32,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,74,0,0,76,0,0,0,0,31,57,57,
57,32,0,0,0,31,32,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,88,0,0,90,0,0,0,0,31,57,57,
57,32,0,0,0,58,61,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,102,103,103,104,0,0,59,2,57,57,57,
57,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,58,61,0,0,59,75,0,0,0,0,0,116,117,117,118,0,0,58,18,57,57,57,
57,32,0,0,0,22,0,0,0,0,0,0,59,75,0,0,0,0,0,0,31,32,0,0,33,34,35,5,6,7,33,34,35,0,0,31,57,57,
57,32,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,31,32,0,0,47,48,49,19,20,21,47,48,49,0,0,31,57,57,
57,32,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,31,32,0,0,5,6,7,33,34,35,5,6,7,0,0,0,57,57,
57,32,0,0,0,0,0,0,59,75,0,0,31,57,0,0,2,75,0,0,31,32,0,0,19,20,21,47,48,49,19,20,21,0,0,0,57,57,
57,57,2,2,2,2,2,2,57,57,0,0,57,57,57,57,57,57,0,0,57,57,0,0,2,2,2,2,2,2,2,2,2,2,2,57,57,57
