18,18,18,18,18,18,18,18,18,18,18,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,
0,0,0,0,0,0,0,0,0,0,0,31,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,
16,15,15,16,15,15,16,15,15,16,15,31,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,
16,15,15,16,15,15,16,15,15,16,15,31,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,
0,0,0,0,0,0,0,0,0,0,0,31,57,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
2,2,2,2,2,2,75,0,0,0,0,31,32,4,36,130,16,15,15,16,15,15,16,15,15,16,15,15,16,15,15,16,15,15,16,15,15,16,
57,32,0,8,0,0,0,0,0,0,0,31,32,36,130,15,16,15,15,16,15,15,16,15,15,16,15,15,16,15,15,16,15,15,16,15,15,16,
57,32,0,22,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,32,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,32,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,32,0,0,0,59,2,2,2,2,2,57,32,0,0,0,0,0,0,0,0,43,44,45,46,0,0,0,0,0,0,0,0,43,44,45,46,0,
57,32,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,59,2,2,2,2,75,0,0,0,0,0,0,59,2,2,2,2,2,
57,32,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,31,57,57,57,57,32,0,0,0,0,0,0,31,57,57,57,57,57,
57,32,33,34,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,31,57,57,57,57,32,0,0,0,0,0,0,31,57,57,57,57,57,
57,32,47,48,49,0,0,0,47,48,49,0,0,0,47,48,49,0,0,0,31,57,57,57,57,32,0,0,0,0,0,0,31,57,57,57,57,57,
57,32,5,6,7,33,34,35,5,6,7,33,34,35,5,6,7,33,34,35,31,57,57,57,57,32,0,0,0,0,0,0,31,57,57,57,57,57,
57,32,19,20,21,47,48,49,19,20,21,47,48,49,19,20,21,47,48,49,31,57,57,57,57,32,0,0,0,0,0,0,31,57,57,57,57,57,
57,57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,57,57,57,57,57,57,2,2,2,2,2,2,57,57,57,57,57,57
