18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,57,57,57,
0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,31,57,57,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,57,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,57,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,57,
2,2,2,75,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,57,
57,57,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,57,
57,32,5,6,7,33,34,35,5,6,7,5,6,7,33,34,35,5,6,7,33,34,35,5,6,7,5,6,7,33,34,35,5,6,7,31,57,57,
57,32,19,20,21,47,48,49,19,20,21,19,20,21,47,48,49,19,20,21,47,48,49,19,20,21,19,20,21,47,48,49,19,20,21,31,57,57,
57,32,5,6,7,5,6,7,33,34,35,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,33,34,35,31,57,57,
57,32,19,20,21,19,20,21,47,48,49,19,20,21,19,20,21,19,20,21,19,20,21,19,20,21,19,20,21,19,20,21,47,48,49,31,57,57,
57,32,33,34,35,5,6,7,5,6,7,33,34,35,5,6,7,33,34,35,5,6,7,33,34,35,5,6,7,5,6,7,5,6,7,31,57,57,
57,32,47,48,49,19,20,21,19,20,21,47,48,49,19,20,21,47,48,49,19,20,21,47,48,49,19,20,21,19,20,21,19,20,21,31,57,57,
57,32,5,6,7,33,34,35,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,33,34,35,5,6,7,31,57,57,
57,32,19,20,21,47,48,49,19,20,21,19,20,21,19,20,21,19,20,21,19,20,21,19,20,21,19,20,21,47,48,49,19,20,21,31,57,57,
57,32,5,6,7,5,6,7,5,6,7,33,34,35,33,34,35,5,6,7,5,6,7,5,6,7,33,34,35,5,6,7,5,6,7,31,57,57,
57,32,19,20,21,19,20,21,19,20,21,47,48,49,47,48,49,19,20,21,19,20,21,19,20,21,47,48,49,19,20,21,19,20,21,31,57,57,
57,57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,57,57,57
